Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage	Entry	ambig	gene_names_ordered_locus	gene_names_primary	Gene names  (synonym )	Protein names	Function [CC]	Catalytic activity	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology (biological process)	Gene ontology (cellular component)	Subcellular location [CC]	Pathway	Cofactor	Subunit structure [CC]	EC number	Length	Activity regulation	Kinetics	Miscellaneous [CC]	Status	Protein existence	Proteomes	Sign
p_291	highco2_8	-1.0919985788025988	0.1322438156207494	-8.257464242670121	9	1.7170682588218966e-5	9.45407984237856e-4	NA	0.125	0.125	P73298	no	sll1817	rpsK	rps11	30S ribosomal protein S11	FUNCTION: Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome. {ECO:0000255|HAMAP-Rule:MF_01310}.	NA	cytosolic small ribosomal subunit [GO:0022627]; mRNA 5'-UTR binding [GO:0048027]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	mRNA 5'-UTR binding [GO:0048027]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	NA	NA	NA	SUBUNIT: Part of the 30S ribosomal subunit. Interacts with proteins S7 and S18. Binds to IF-3. {ECO:0000255|HAMAP-Rule:MF_01310}.	NA	130	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_292	highco2_4	-0.975760825039369	0.20667198675966392	-4.721301809393588	9	0.0010870987410431798	0.01377213988644927	NA	0.1029411764705882	0.10294117647058823	P73299	no	sll1816	rpsM	rps13	30S ribosomal protein S13	FUNCTION: Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits; these bridges are implicated in subunit movement. Contacts the tRNAs in the A and P-sites. {ECO:0000255|HAMAP-Rule:MF_01315}.	NA	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	translation [GO:0006412]	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]	NA	NA	NA	SUBUNIT: Part of the 30S ribosomal subunit. Forms a loose heterodimer with protein S19. Forms two bridges to the 50S subunit in the 70S ribosome. {ECO:0000255|HAMAP-Rule:MF_01315}.	NA	127	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_292	highco2_8	-0.9220594753999921	0.20667198675966397	-4.4614632580672025	9	0.001573928290641513	0.014272710353861193	NA	0.09558823529411764	0.09558823529411764	P73299	no	sll1816	rpsM	rps13	30S ribosomal protein S13	FUNCTION: Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits; these bridges are implicated in subunit movement. Contacts the tRNAs in the A and P-sites. {ECO:0000255|HAMAP-Rule:MF_01315}.	NA	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	translation [GO:0006412]	cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]	NA	NA	NA	SUBUNIT: Part of the 30S ribosomal subunit. Forms a loose heterodimer with protein S19. Forms two bridges to the 50S subunit in the 70S ribosome. {ECO:0000255|HAMAP-Rule:MF_01315}.	NA	127	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_293	highco2_4	-1.633177891211699	0.6341947589919708	-2.5751992870574574	9	0.029931410312416418	0.11414892699658852	NA	0.0625	0.0625	P73300	no	sml0006	rpmJ	rpl36	50S ribosomal protein L36	NA	NA	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	ribosome [GO:0005840]	NA	NA	NA	NA	NA	38	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_293	highco2_8	-1.7430017250798782	0.634194758991971	-2.748369803387077	9	0.022536835566246083	0.08442494575598967	NA	0	0	P73300	no	sml0006	rpmJ	rpl36	50S ribosomal protein L36	NA	NA	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	ribosome [GO:0005840]	NA	NA	NA	NA	NA	38	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_294	highco2_4	-0.6185215745581203	0.2641457197490778	-2.341592266365996	9	0.043905623723765164	0.1493895750601066	NA	0	0	P73301	no	ssl3441	infA	NA	Translation initiation factor IF-1	FUNCTION: One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre-initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initiation complex. {ECO:0000255|HAMAP-Rule:MF_00075}.	NA	cytosol [GO:0005829]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]	ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]	NA	cytosol [GO:0005829]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00075}.	NA	NA	SUBUNIT: Component of the 30S ribosomal translation pre-initiation complex which assembles on the 30S ribosome in the order IF-2 and IF-3, IF-1 and N-formylmethionyl-tRNA(fMet); mRNA recruitment can occur at any time during PIC assembly. {ECO:0000255|HAMAP-Rule:MF_00075}.	NA	75	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_294	highco2_8	-0.10039990182335218	0.26414571974907786	-0.3800928590428264	9	0.7126911310073707	0.8091856450681715	NA	0	0	P73301	no	ssl3441	infA	NA	Translation initiation factor IF-1	FUNCTION: One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre-initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initiation complex. {ECO:0000255|HAMAP-Rule:MF_00075}.	NA	cytosol [GO:0005829]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]	ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]	NA	cytosol [GO:0005829]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00075}.	NA	NA	SUBUNIT: Component of the 30S ribosomal translation pre-initiation complex which assembles on the 30S ribosome in the order IF-2 and IF-3, IF-1 and N-formylmethionyl-tRNA(fMet); mRNA recruitment can occur at any time during PIC assembly. {ECO:0000255|HAMAP-Rule:MF_00075}.	NA	75	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_295	highco2_4	-1.0814053809785935	0.2852723224285707	-3.7907826871264962	9	0.0042775074053473805	0.03317751263502413	NA	0.0892857142857143	0.08928571428571429	P73302	no	sll1815	adk1	NA	Adenylate kinase 1 (AK 1) (EC 2.7.4.3) (ATP-AMP transphosphorylase 1) (ATP:AMP phosphotransferase 1) (Adenylate monophosphate kinase 1)	FUNCTION: Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism. {ECO:0000255|HAMAP-Rule:MF_00235}.	CATALYTIC ACTIVITY: Reaction=AMP + ATP = 2 ADP; Xref=Rhea:RHEA:12973, ChEBI:CHEBI:30616, ChEBI:CHEBI:456215, ChEBI:CHEBI:456216; EC=2.7.4.3; Evidence={ECO:0000255|HAMAP-Rule:MF_00235};	cytoplasm [GO:0005737]; cytosol [GO:0005829]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]	AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00235}.	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from ADP: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00235}.	NA	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00235}.	2.7.4.3	187	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Sign
p_295	highco2_8	-1.526949031743391	0.28527232242857076	-5.352601397654773	9	4.607719753597639e-4	0.007375831300229624	NA	0.0803571428571429	0.08035714285714286	P73302	no	sll1815	adk1	NA	Adenylate kinase 1 (AK 1) (EC 2.7.4.3) (ATP-AMP transphosphorylase 1) (ATP:AMP phosphotransferase 1) (Adenylate monophosphate kinase 1)	FUNCTION: Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism. {ECO:0000255|HAMAP-Rule:MF_00235}.	CATALYTIC ACTIVITY: Reaction=AMP + ATP = 2 ADP; Xref=Rhea:RHEA:12973, ChEBI:CHEBI:30616, ChEBI:CHEBI:456215, ChEBI:CHEBI:456216; EC=2.7.4.3; Evidence={ECO:0000255|HAMAP-Rule:MF_00235};	cytoplasm [GO:0005737]; cytosol [GO:0005829]; adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	adenylate kinase activity [GO:0004017]; ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]	AMP salvage [GO:0044209]; nucleoside diphosphate metabolic process [GO:0009132]; nucleoside monophosphate metabolic process [GO:0009123]	cytoplasm [GO:0005737]; cytosol [GO:0005829]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00235}.	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from ADP: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00235}.	NA	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00235}.	2.7.4.3	187	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Sign
p_296	highco2_4	-1.5659700734309951	0.3403227929853323	-4.601425780783621	9	0.001287908794860293	0.015483525733764856	NA	0.09090909090909094	0.09090909090909091	P73303	no	sll1813	rplO	rpl15	50S ribosomal protein L15	FUNCTION: Binds to the 23S rRNA. {ECO:0000255|HAMAP-Rule:MF_01341}.	NA	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	NA	NA	NA	SUBUNIT: Part of the 50S ribosomal subunit. {ECO:0000255|HAMAP-Rule:MF_01341}.	NA	147	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_296	highco2_8	-1.7571067569048304	0.34032279298533236	-5.163059287012141	9	5.926542693308612e-4	0.008183187795760738	NA	0.11363636363636365	0.11363636363636363	P73303	no	sll1813	rplO	rpl15	50S ribosomal protein L15	FUNCTION: Binds to the 23S rRNA. {ECO:0000255|HAMAP-Rule:MF_01341}.	NA	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	NA	NA	NA	SUBUNIT: Part of the 50S ribosomal subunit. {ECO:0000255|HAMAP-Rule:MF_01341}.	NA	147	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_297	highco2_4	-1.0597807374682902	0.252875674495502	-4.190916107619283	9	0.0023379409596286926	0.02190174994214931	NA	0.04807692307692313	0.04807692307692308	P73304	no	sll1812	rpsE	rps5	30S ribosomal protein S5	FUNCTION: With S4 and S12 plays an important role in translational accuracy. {ECO:0000255|HAMAP-Rule:MF_01307}.; FUNCTION: Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body. {ECO:0000255|HAMAP-Rule:MF_01307}.	NA	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	NA	NA	NA	SUBUNIT: Part of the 30S ribosomal subunit. Contacts proteins S4 and S8. {ECO:0000255|HAMAP-Rule:MF_01307}.	NA	173	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_297	highco2_8	-1.3547065896632542	0.2528756744955021	-5.35720405834192	9	4.5799317216443924e-4	0.007375831300229624	NA	0.04807692307692313	0.04807692307692308	P73304	no	sll1812	rpsE	rps5	30S ribosomal protein S5	FUNCTION: With S4 and S12 plays an important role in translational accuracy. {ECO:0000255|HAMAP-Rule:MF_01307}.; FUNCTION: Located at the back of the 30S subunit body where it stabilizes the conformation of the head with respect to the body. {ECO:0000255|HAMAP-Rule:MF_01307}.	NA	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	NA	NA	NA	SUBUNIT: Part of the 30S ribosomal subunit. Contacts proteins S4 and S8. {ECO:0000255|HAMAP-Rule:MF_01307}.	NA	173	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_298	highco2_4	-0.902910644921427	0.4189340511516534	-2.1552572354510637	9	0.059525218885141395	0.1811709896869845	NA	0.125	0.125	P73305	no	sll1811	rplR	rpl18	50S ribosomal protein L18	FUNCTION: This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. {ECO:0000255|HAMAP-Rule:MF_01337}.	NA	cytosolic large ribosomal subunit [GO:0022625]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	NA	NA	NA	SUBUNIT: Part of the 50S ribosomal subunit; part of the 5S rRNA/L5/L18/L25 subcomplex. Contacts the 5S and 23S rRNAs. {ECO:0000255|HAMAP-Rule:MF_01337}.	NA	120	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_298	highco2_8	-1.0620711079411633	0.4189340511516535	-2.5351749398778165	9	0.03196282359670133	0.10591988004199179	NA	0.1071428571428571	0.10714285714285714	P73305	no	sll1811	rplR	rpl18	50S ribosomal protein L18	FUNCTION: This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. {ECO:0000255|HAMAP-Rule:MF_01337}.	NA	cytosolic large ribosomal subunit [GO:0022625]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	NA	NA	NA	SUBUNIT: Part of the 50S ribosomal subunit; part of the 5S rRNA/L5/L18/L25 subcomplex. Contacts the 5S and 23S rRNAs. {ECO:0000255|HAMAP-Rule:MF_01337}.	NA	120	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_299	highco2_4	-1.3183472413959947	0.2853008025126378	-4.62090267459937	9	0.0012527445087169298	0.015144911267393498	NA	0.0703125	0.0703125	P73306	no	sll1810	rplF	rpl6	50S ribosomal protein L6	FUNCTION: This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7/L12 stalk, and near the tRNA binding site of the peptidyltransferase center. {ECO:0000255|HAMAP-Rule:MF_01365}.	NA	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytoplasmic translation [GO:0002181]	cytosolic large ribosomal subunit [GO:0022625]	NA	NA	NA	SUBUNIT: Part of the 50S ribosomal subunit. {ECO:0000255|HAMAP-Rule:MF_01365}.	NA	179	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_299	highco2_8	-1.4749184990003343	0.2853008025126378	-5.169696285502039	9	5.874029877432907e-4	0.00818239855800947	NA	0.0859375	0.0859375	P73306	no	sll1810	rplF	rpl6	50S ribosomal protein L6	FUNCTION: This protein binds to the 23S rRNA, and is important in its secondary structure. It is located near the subunit interface in the base of the L7/L12 stalk, and near the tRNA binding site of the peptidyltransferase center. {ECO:0000255|HAMAP-Rule:MF_01365}.	NA	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytoplasmic translation [GO:0002181]	cytosolic large ribosomal subunit [GO:0022625]	NA	NA	NA	SUBUNIT: Part of the 50S ribosomal subunit. {ECO:0000255|HAMAP-Rule:MF_01365}.	NA	179	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_3	highco2_4	-1.281216689221938	0.19941000863763214	-6.425037027856335	9	1.2164497106748051e-4	0.003557293478243619	NA	0	0	P09190	no	ssr3451	psbE	NA	Cytochrome b559 subunit alpha (PSII reaction center subunit V)	FUNCTION: This b-type cytochrome is tightly associated with the reaction center of photosystem II (PSII). PSII is a light-driven water:plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. {ECO:0000255|HAMAP-Rule:MF_00642}.	NA	integral component of membrane [GO:0016021]; photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]; plasma membrane-derived thylakoid photosystem II [GO:0030096]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; photosynthetic electron transport chain [GO:0009767]	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	photosynthetic electron transport chain [GO:0009767]	integral component of membrane [GO:0016021]; photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]; plasma membrane-derived thylakoid photosystem II [GO:0030096]	SUBCELLULAR LOCATION: Cellular thylakoid membrane {ECO:0000255|HAMAP-Rule:MF_00642, ECO:0000269|PubMed:12069591}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00642}.	NA	COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Evidence={ECO:0000255|HAMAP-Rule:MF_00642, ECO:0000305|PubMed:1904816};  Note=With its partner (PsbF) binds heme. PSII binds additional chlorophylls, carotenoids and specific lipids. {ECO:0000255|HAMAP-Rule:MF_00642};	SUBUNIT: Heterodimer of an alpha subunit and a beta subunit. Cyanobacterial PSII is composed of 1 copy each of membrane proteins PsbA, PsbB, PsbC, PsbD, PsbE, PsbF, PsbH, PsbI, PsbJ, PsbK, PsbL, PsbM, PsbT, PsbX, PsbY, PsbZ, Ycf12, at least 3 peripheral proteins PsbO, PsbU, PsbV and a large number of cofactors. It forms dimeric complexes. {ECO:0000255|HAMAP-Rule:MF_00642, ECO:0000269|PubMed:12069591}.	NA	81	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Sign
p_3	highco2_8	-0.9408386789390741	0.19941000863763217	-4.718111620208422	9	0.0010919841372172279	0.012102448408034535	NA	0	0	P09190	no	ssr3451	psbE	NA	Cytochrome b559 subunit alpha (PSII reaction center subunit V)	FUNCTION: This b-type cytochrome is tightly associated with the reaction center of photosystem II (PSII). PSII is a light-driven water:plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. {ECO:0000255|HAMAP-Rule:MF_00642}.	NA	integral component of membrane [GO:0016021]; photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]; plasma membrane-derived thylakoid photosystem II [GO:0030096]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; photosynthetic electron transport chain [GO:0009767]	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	photosynthetic electron transport chain [GO:0009767]	integral component of membrane [GO:0016021]; photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]; plasma membrane-derived thylakoid photosystem II [GO:0030096]	SUBCELLULAR LOCATION: Cellular thylakoid membrane {ECO:0000255|HAMAP-Rule:MF_00642, ECO:0000269|PubMed:12069591}; Single-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_00642}.	NA	COFACTOR: Name=heme b; Xref=ChEBI:CHEBI:60344; Evidence={ECO:0000255|HAMAP-Rule:MF_00642, ECO:0000305|PubMed:1904816};  Note=With its partner (PsbF) binds heme. PSII binds additional chlorophylls, carotenoids and specific lipids. {ECO:0000255|HAMAP-Rule:MF_00642};	SUBUNIT: Heterodimer of an alpha subunit and a beta subunit. Cyanobacterial PSII is composed of 1 copy each of membrane proteins PsbA, PsbB, PsbC, PsbD, PsbE, PsbF, PsbH, PsbI, PsbJ, PsbK, PsbL, PsbM, PsbT, PsbX, PsbY, PsbZ, Ycf12, at least 3 peripheral proteins PsbO, PsbU, PsbV and a large number of cofactors. It forms dimeric complexes. {ECO:0000255|HAMAP-Rule:MF_00642, ECO:0000269|PubMed:12069591}.	NA	81	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Sign
