Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage	Entry	ambig	gene_names_ordered_locus	gene_names_primary	Gene names  (synonym )	Protein names	Function [CC]	Catalytic activity	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology (biological process)	Gene ontology (cellular component)	Subcellular location [CC]	Pathway	Cofactor	Subunit structure [CC]	EC number	Length	Activity regulation	Kinetics	Miscellaneous [CC]	Status	Protein existence	Proteomes	Sign
p_459	lowco2_8	0.1590345452200903	0.2993308106794021	0.53130028565761	9	0.6080716424753441	0.7921700714022317	NA	0.0892857142857143	0.08928571428571429	P73951	no	slr1511	fabH	NA	3-oxoacyl-[acyl-carrier-protein] synthase 3 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III) (Beta-ketoacyl-ACP synthase III) (KAS III)	FUNCTION: Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched-chain and/or straight-chain of fatty acids. {ECO:0000255|HAMAP-Rule:MF_01815}.	CATALYTIC ACTIVITY: Reaction=acetyl-CoA + H(+) + malonyl-[ACP] = 3-oxobutanoyl-[ACP] + CO2 + CoA; Xref=Rhea:RHEA:12080, Rhea:RHEA-COMP:9623, Rhea:RHEA-COMP:9625, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:57287, ChEBI:CHEBI:57288, ChEBI:CHEBI:78449, ChEBI:CHEBI:78450; EC=2.3.1.180; Evidence={ECO:0000255|HAMAP-Rule:MF_01815};	cytoplasm [GO:0005737]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; beta-ketoacyl-acyl-carrier-protein synthase III activity [GO:0033818]; fatty acid biosynthetic process [GO:0006633]	3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; beta-ketoacyl-acyl-carrier-protein synthase III activity [GO:0033818]	fatty acid biosynthetic process [GO:0006633]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01815}.	PATHWAY: Lipid metabolism; fatty acid biosynthesis. {ECO:0000255|HAMAP-Rule:MF_01815}.	NA	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01815}.	2.3.1.180	330	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_46	lowco2_4	-1.2839497979783754	0.643049499081757	-1.9966577997678132	9	0.076966390716527	0.16572366008635583	NA	0.25	0.25	P27589	no	slr0343	petD	NA	Cytochrome b6-f complex subunit 4 (17 kDa polypeptide)	FUNCTION: Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions. {ECO:0000255|HAMAP-Rule:MF_01344}.	NA	cytochrome b6f complex [GO:0009512]; integral component of membrane [GO:0016021]; plasma membrane-derived thylakoid membrane [GO:0031676]; electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]; electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity [GO:0045156]; photosynthetic electron transport chain [GO:0009767]	electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]; electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity [GO:0045156]	photosynthetic electron transport chain [GO:0009767]	cytochrome b6f complex [GO:0009512]; integral component of membrane [GO:0016021]; plasma membrane-derived thylakoid membrane [GO:0031676]	SUBCELLULAR LOCATION: Cellular thylakoid membrane {ECO:0000255|HAMAP-Rule:MF_01344}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01344}.	NA	NA	SUBUNIT: The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer. {ECO:0000255|HAMAP-Rule:MF_01344}.	NA	160	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_46	lowco2_8	0.21025787647953564	0.6430494990817572	0.3269699716425772	9	0.751166924256846	0.8744495358692722	NA	0.16666666666666663	0.16666666666666666	P27589	no	slr0343	petD	NA	Cytochrome b6-f complex subunit 4 (17 kDa polypeptide)	FUNCTION: Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions. {ECO:0000255|HAMAP-Rule:MF_01344}.	NA	cytochrome b6f complex [GO:0009512]; integral component of membrane [GO:0016021]; plasma membrane-derived thylakoid membrane [GO:0031676]; electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]; electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity [GO:0045156]; photosynthetic electron transport chain [GO:0009767]	electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity [GO:0045158]; electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity [GO:0045156]	photosynthetic electron transport chain [GO:0009767]	cytochrome b6f complex [GO:0009512]; integral component of membrane [GO:0016021]; plasma membrane-derived thylakoid membrane [GO:0031676]	SUBCELLULAR LOCATION: Cellular thylakoid membrane {ECO:0000255|HAMAP-Rule:MF_01344}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_01344}.	NA	NA	SUBUNIT: The 4 large subunits of the cytochrome b6-f complex are cytochrome b6, subunit IV (17 kDa polypeptide, PetD), cytochrome f and the Rieske protein, while the 4 small subunits are PetG, PetL, PetM and PetN. The complex functions as a dimer. {ECO:0000255|HAMAP-Rule:MF_01344}.	NA	160	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_460	lowco2_4	2.547385743825035	0.6623164749081198	3.8461760205775075	9	0.003929225631259525	0.02776393424596252	NA	0	0	P73954	no	slr1513	NA	NA	Membrane-associated protein slr1513	NA	NA	plasma membrane-derived thylakoid membrane [GO:0031676]	NA	NA	plasma membrane-derived thylakoid membrane [GO:0031676]	SUBCELLULAR LOCATION: Cellular thylakoid membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cell membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}.	NA	NA	NA	NA	110	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Sign
p_460	lowco2_8	0.8477683851468297	0.6623164749081201	1.2800049783820289	9	0.2325502068725751	0.5182888200349802	NA	0	0	P73954	no	slr1513	NA	NA	Membrane-associated protein slr1513	NA	NA	plasma membrane-derived thylakoid membrane [GO:0031676]	NA	NA	plasma membrane-derived thylakoid membrane [GO:0031676]	SUBCELLULAR LOCATION: Cellular thylakoid membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cell membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}.	NA	NA	NA	NA	110	NA	NA	NA	reviewed	Evidence at protein level	UP000001425: Chromosome	Unsign
p_461	lowco2_4	1.3360096991210089	0.3706317009691996	3.6046827500922123	9	0.0057064522149041785	0.03365706389010977	NA	0	0	P73955	no	sll1415	nadK2	NA	NAD kinase 2 (EC 2.7.1.23) (ATP-dependent NAD kinase 2)	FUNCTION: Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP. {ECO:0000255|HAMAP-Rule:MF_00361}.	CATALYTIC ACTIVITY: Reaction=ATP + NAD(+) = ADP + H(+) + NADP(+); Xref=Rhea:RHEA:18629, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:57540, ChEBI:CHEBI:58349, ChEBI:CHEBI:456216; EC=2.7.1.23; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]	NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00361}.	NA	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	NA	2.7.1.23	307	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Sign
p_461	lowco2_8	0.5274130246391922	0.3706317009691997	1.4230111003996966	9	0.18845794977195895	0.47416184602032424	NA	0	0	P73955	no	sll1415	nadK2	NA	NAD kinase 2 (EC 2.7.1.23) (ATP-dependent NAD kinase 2)	FUNCTION: Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP. {ECO:0000255|HAMAP-Rule:MF_00361}.	CATALYTIC ACTIVITY: Reaction=ATP + NAD(+) = ADP + H(+) + NADP(+); Xref=Rhea:RHEA:18629, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:57540, ChEBI:CHEBI:58349, ChEBI:CHEBI:456216; EC=2.7.1.23; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]	NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00361}.	NA	COFACTOR: Name=a divalent metal cation; Xref=ChEBI:CHEBI:60240; Evidence={ECO:0000255|HAMAP-Rule:MF_00361};	NA	2.7.1.23	307	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_462	lowco2_4	-0.1738861391047477	0.20649255845448733	-0.8420939737790776	9	0.42154782836154636	0.5523463283488805	NA	0.20833333333333337	0.20833333333333334	P73956	no	sll1414	thf1	NA	Protein Thf1	FUNCTION: May be involved in photosynthetic membrane biogenesis. {ECO:0000255|HAMAP-Rule:MF_01843}.	NA	plasma membrane-derived thylakoid photosystem II [GO:0030096]; photosystem II assembly [GO:0010207]	NA	photosystem II assembly [GO:0010207]	plasma membrane-derived thylakoid photosystem II [GO:0030096]	NA	NA	NA	NA	NA	240	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_462	lowco2_8	0.5606226828395079	0.20649255845448736	2.7149776584470655	9	0.023802718733573647	0.22407325053853322	NA	0.10416666666666663	0.10416666666666667	P73956	no	sll1414	thf1	NA	Protein Thf1	FUNCTION: May be involved in photosynthetic membrane biogenesis. {ECO:0000255|HAMAP-Rule:MF_01843}.	NA	plasma membrane-derived thylakoid photosystem II [GO:0030096]; photosystem II assembly [GO:0010207]	NA	photosystem II assembly [GO:0010207]	plasma membrane-derived thylakoid photosystem II [GO:0030096]	NA	NA	NA	NA	NA	240	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_463	lowco2_4	-0.2933660694471593	0.22437177424271162	-1.3074998869056225	9	0.22345562871337354	0.3557014877883515	NA	0.03804347826086951	0.03804347826086957	P73960	no	slr1517	leuB	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)	FUNCTION: Catalyzes the oxidation of 3-carboxy-2-hydroxy-4-methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2-oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate (By similarity). {ECO:0000250}.	CATALYTIC ACTIVITY: Reaction=(2R,3S)-3-isopropylmalate + NAD(+) = 4-methyl-2-oxopentanoate + CO2 + NADH; Xref=Rhea:RHEA:32271, ChEBI:CHEBI:16526, ChEBI:CHEBI:17865, ChEBI:CHEBI:35121, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.1.1.85;	cytosol [GO:0005829]; 3-isopropylmalate dehydrogenase activity [GO:0003862]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; leucine biosynthetic process [GO:0009098]	3-isopropylmalate dehydrogenase activity [GO:0003862]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]	leucine biosynthetic process [GO:0009098]	cytosol [GO:0005829]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.	PATHWAY: Amino-acid biosynthesis; L-leucine biosynthesis; L-leucine from 3-methyl-2-oxobutanoate: step 3/4.	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250};  Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000250};	SUBUNIT: Homodimer. {ECO:0000250}.	1.1.1.85	362	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_463	lowco2_8	0.2893690539494595	0.22437177424271168	1.2896856341494976	9	0.2293135046906527	0.5163712390598842	NA	0.010869565217391353	0.010869565217391304	P73960	no	slr1517	leuB	NA	3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)	FUNCTION: Catalyzes the oxidation of 3-carboxy-2-hydroxy-4-methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2-oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate (By similarity). {ECO:0000250}.	CATALYTIC ACTIVITY: Reaction=(2R,3S)-3-isopropylmalate + NAD(+) = 4-methyl-2-oxopentanoate + CO2 + NADH; Xref=Rhea:RHEA:32271, ChEBI:CHEBI:16526, ChEBI:CHEBI:17865, ChEBI:CHEBI:35121, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.1.1.85;	cytosol [GO:0005829]; 3-isopropylmalate dehydrogenase activity [GO:0003862]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; leucine biosynthetic process [GO:0009098]	3-isopropylmalate dehydrogenase activity [GO:0003862]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]	leucine biosynthetic process [GO:0009098]	cytosol [GO:0005829]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.	PATHWAY: Amino-acid biosynthesis; L-leucine biosynthesis; L-leucine from 3-methyl-2-oxobutanoate: step 3/4.	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000250}; Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250};  Note=Binds 1 Mg(2+) or Mn(2+) ion per subunit. {ECO:0000250};	SUBUNIT: Homodimer. {ECO:0000250}.	1.1.1.85	362	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_464	lowco2_4	0.5138813366885985	0.1991839863490883	2.579932986118543	9	0.029699885670049664	0.08758602647324563	NA	0.050000000000000044	0.05	P73971	no	sll2001	pepA	lap	Probable cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase) (LAP) (EC 3.4.11.10) (Leucyl aminopeptidase)	FUNCTION: Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides (By similarity). {ECO:0000250}.	CATALYTIC ACTIVITY: Reaction=Release of an N-terminal amino acid, Xaa-|-Yaa-, in which Xaa is preferably Leu, but may be other amino acids including Pro although not Arg or Lys, and Yaa may be Pro. Amino acid amides and methyl esters are also readily hydrolyzed, but rates on arylamides are exceedingly low.; EC=3.4.11.1; CATALYTIC ACTIVITY: Reaction=Release of an N-terminal amino acid, preferentially leucine, but not glutamic or aspartic acids.; EC=3.4.11.10;	cytoplasm [GO:0005737]; manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]; peptidase activity [GO:0008233]	manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]; peptidase activity [GO:0008233]	NA	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.	NA	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250};  Note=Binds 2 manganese ions per subunit. {ECO:0000250};	NA	3.4.11.1; 3.4.11.10	492	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_464	lowco2_8	0.5214424387010637	0.19918398634908832	2.6178933771673174	9	0.027907174988650585	0.23414012065767462	NA	0	0	P73971	no	sll2001	pepA	lap	Probable cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase) (LAP) (EC 3.4.11.10) (Leucyl aminopeptidase)	FUNCTION: Presumably involved in the processing and regular turnover of intracellular proteins. Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides (By similarity). {ECO:0000250}.	CATALYTIC ACTIVITY: Reaction=Release of an N-terminal amino acid, Xaa-|-Yaa-, in which Xaa is preferably Leu, but may be other amino acids including Pro although not Arg or Lys, and Yaa may be Pro. Amino acid amides and methyl esters are also readily hydrolyzed, but rates on arylamides are exceedingly low.; EC=3.4.11.1; CATALYTIC ACTIVITY: Reaction=Release of an N-terminal amino acid, preferentially leucine, but not glutamic or aspartic acids.; EC=3.4.11.10;	cytoplasm [GO:0005737]; manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]; peptidase activity [GO:0008233]	manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]; peptidase activity [GO:0008233]	NA	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.	NA	COFACTOR: Name=Mn(2+); Xref=ChEBI:CHEBI:29035; Evidence={ECO:0000250};  Note=Binds 2 manganese ions per subunit. {ECO:0000250};	NA	3.4.11.1; 3.4.11.10	492	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_465	lowco2_4	0.4406529122004757	0.29033509658322104	1.51773904493895	9	0.1633926250748874	0.2821553291844245	NA	0.08333333333333337	0.08333333333333333	P73997	no	slr2130	aroB	NA	3-dehydroquinate synthase (DHQS) (EC 4.2.3.4)	FUNCTION: Catalyzes the conversion of 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ). {ECO:0000255|HAMAP-Rule:MF_00110}.	CATALYTIC ACTIVITY: Reaction=7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate = 3-dehydroquinate + phosphate; Xref=Rhea:RHEA:21968, ChEBI:CHEBI:32364, ChEBI:CHEBI:43474, ChEBI:CHEBI:58394; EC=4.2.3.4; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00110}.	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 2/7. {ECO:0000255|HAMAP-Rule:MF_00110}.	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; ; COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};  Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110};	NA	4.2.3.4	361	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_465	lowco2_8	0.23981892475897107	0.2903350965832211	0.8260073535072252	9	0.43015172049078165	0.6754296594996618	NA	0.033333333333333326	0.03333333333333333	P73997	no	slr2130	aroB	NA	3-dehydroquinate synthase (DHQS) (EC 4.2.3.4)	FUNCTION: Catalyzes the conversion of 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ). {ECO:0000255|HAMAP-Rule:MF_00110}.	CATALYTIC ACTIVITY: Reaction=7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate = 3-dehydroquinate + phosphate; Xref=Rhea:RHEA:21968, ChEBI:CHEBI:32364, ChEBI:CHEBI:43474, ChEBI:CHEBI:58394; EC=4.2.3.4; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};	cytoplasm [GO:0005737]; 3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	3-dehydroquinate synthase activity [GO:0003856]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00110}.	PATHWAY: Metabolic intermediate biosynthesis; chorismate biosynthesis; chorismate from D-erythrose 4-phosphate and phosphoenolpyruvate: step 2/7. {ECO:0000255|HAMAP-Rule:MF_00110}.	COFACTOR: Name=NAD(+); Xref=ChEBI:CHEBI:57540; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; ; COFACTOR: Name=Co(2+); Xref=ChEBI:CHEBI:48828; Evidence={ECO:0000255|HAMAP-Rule:MF_00110}; Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000255|HAMAP-Rule:MF_00110};  Note=Binds 1 divalent metal cation per subunit. Can use either Co(2+) or Zn(2+). {ECO:0000255|HAMAP-Rule:MF_00110};	NA	4.2.3.4	361	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_466	lowco2_4	0.3755259909076392	0.16712683815855686	2.2469520457951195	9	0.05125786654918851	0.12556417881214257	NA	0.07352941176470584	0.07352941176470588	P74002	no	slr1322	NA	NA	Metalloprotease slr1322 (EC 3.4.-.-)	FUNCTION: Probable metalloprotease. {ECO:0000250}.	NA	cytosol [GO:0005829]; metallopeptidase activity [GO:0008237]	metallopeptidase activity [GO:0008237]	NA	cytosol [GO:0005829]	NA	NA	NA	NA	3.4.-.-	489	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
